concurso;data_sorteio;data_extracao;numero;time1;gols_time1;time2;gols_time2;resultado
1139;02/08/2024;2025-10-15 17:42:14;11;BOCA JUNIORS;3;BANFIELD;0;BOCA JUNIORS
1139;02/08/2024;2025-10-15 17:42:14;12;ATLETICO/GO;1;VASCO DA GAMA/RJ;1;EMPATE
1139;02/08/2024;2025-10-15 17:42:14;13;CORINTHIANS/SP;0;GREMIO/RS;0;EMPATE
1139;02/08/2024;2025-10-15 17:42:14;14;JUVENTUDE/RS;3;FLUMINENSE/RJ;2;JUVENTUDE/RS
1140;05/08/2024;2025-10-15 17:42:20;1;SAO PAULO/SP;1;FLAMENGO/RJ;0;SAO PAULO/SP
1140;05/08/2024;2025-10-15 17:42:20;2;VITORIA/BA;1;CUIABA/MT;0;VITORIA/BA
1140;05/08/2024;2025-10-15 17:42:20;3;BOTAFOGO/SP;2;CORITIBA/PR;0;BOTAFOGO/SP
1140;05/08/2024;2025-10-15 17:42:20;4;VASCO DA GAMA/RJ;2;BRAGANTINO/SP;2;EMPATE
1140;05/08/2024;2025-10-15 17:42:20;5;ATLETICO/GO;1;BOTAFOGO/RJ;4;BOTAFOGO/RJ
1140;05/08/2024;2025-10-15 17:42:20;6;CRICIUMA/SC;2;ATLETICO/MG;1;CRICIUMA/SC
1140;05/08/2024;2025-10-15 17:42:20;7;AMAZONAS/AM;1;ITUANO/SP;0;AMAZONAS/AM
1140;05/08/2024;2025-10-15 17:42:20;8;ATHLETICO/PR;0;GREMIO/RS;2;GREMIO/RS
1140;05/08/2024;2025-10-15 17:42:20;9;CORINTHIANS/SP;1;JUVENTUDE/RS;1;EMPATE
1140;05/08/2024;2025-10-15 17:42:20;10;FLUMINENSE/RJ;1;BAHIA/BA;0;FLUMINENSE/RJ
1140;05/08/2024;2025-10-15 17:42:20;11;PONTE PRETA/SP;1;AVAI/SC;0;PONTE PRETA/SP
1140;05/08/2024;2025-10-15 17:42:20;12;INTERNACIONAL/RS;1;PALMEIRAS/SP;1;EMPATE
1140;05/08/2024;2025-10-15 17:42:20;13;NOVORIZONTINO/SP;2;GOIAS/GO;1;NOVORIZONTINO/SP
1140;05/08/2024;2025-10-15 17:42:20;14;OPERARIO/PR;2;CRB/AL;0;OPERARIO/PR
1141;09/08/2024;2025-10-15 17:42:26;1;GREMIO/RS;0;CORINTHIANS/SP;0;EMPATE
1141;09/08/2024;2025-10-15 17:42:26;2;CEARA/CE;3;GUARANI/SP;1;CEARA/CE
1141;09/08/2024;2025-10-15 17:42:26;3;VASCO DA GAMA/RJ;1;ATLETICO/GO;0;VASCO DA GAMA/RJ
1141;09/08/2024;2025-10-15 17:42:26;4;DEPORTIVO ALAVES;1;HUESCA;1;EMPATE
1141;09/08/2024;2025-10-15 17:42:26;5;ARSENAL;4;BAYER LEVERKUSEN;1;ARSENAL
1141;09/08/2024;2025-10-15 17:42:26;6;ASTON VILLA;3;ATHLETIC BILBAO;2;ASTON VILLA
1141;09/08/2024;2025-10-15 17:42:26;7;SOUTHAMPTON;1;LAZIO;1;EMPATE
1141;09/08/2024;2025-10-15 17:42:26;8;ATLETICO/MG;3;CRB/AL;0;ATLETICO/MG
1141;09/08/2024;2025-10-15 17:42:26;9;BAHIA/BA;1;BOTAFOGO/RJ;0;BAHIA/BA
1141;09/08/2024;2025-10-15 17:42:26;10;BRAGANTINO/SP;2;ATHLETICO/PR;3;ATHLETICO/PR
1141;09/08/2024;2025-10-15 17:42:26;11;YPIRANGA/RS;1;CAXIAS/RS;0;YPIRANGA/RS
1141;09/08/2024;2025-10-15 17:42:26;12;PALMEIRAS/SP;1;FLAMENGO/RJ;0;PALMEIRAS/SP
1141;09/08/2024;2025-10-15 17:42:26;13;FLUMINENSE/RJ;2;JUVENTUDE/RS;2;EMPATE
1141;09/08/2024;2025-10-15 17:42:26;14;GOIAS/GO;0;SAO PAULO/SP;0;EMPATE
1142;12/08/2024;2025-10-15 17:42:32;1;VASCO DA GAMA/RJ;2;FLUMINENSE/RJ;0;VASCO DA GAMA/RJ
1142;12/08/2024;2025-10-15 17:42:32;2;FORTALEZA/CE;1;CRICIUMA/SC;0;FORTALEZA/CE
1142;12/08/2024;2025-10-15 17:42:32;3;ITUANO/SP;2;CHAPECOENSE/SC;1;ITUANO/SP
1142;12/08/2024;2025-10-15 17:42:32;4;CUIABA/MT;1;GREMIO/RS;3;GREMIO/RS
1142;12/08/2024;2025-10-15 17:42:32;5;CORINTHIANS/SP;1;BRAGANTINO/SP;1;EMPATE
1142;12/08/2024;2025-10-15 17:42:32;6;CRUZEIRO/MG;0;ATLETICO/MG;0;EMPATE
1142;12/08/2024;2025-10-15 17:42:32;7;LIVERPOOL;4;SEVILLA;1;LIVERPOOL
1142;12/08/2024;2025-10-15 17:42:32;8;CHELSEA;1;INTER DE MILAO;1;EMPATE
1142;12/08/2024;2025-10-15 17:42:32;9;JUVENTUDE/RS;3;BOTAFOGO/RJ;2;JUVENTUDE/RS
1142;12/08/2024;2025-10-15 17:42:32;10;BAHIA/BA;2;VITORIA/BA;0;BAHIA/BA
1142;12/08/2024;2025-10-15 17:42:32;11;FLAMENGO/RJ;1;PALMEIRAS/SP;1;EMPATE
1142;12/08/2024;2025-10-15 17:42:32;12;SAO PAULO/SP;1;ATLETICO/GO;0;SAO PAULO/SP
1142;12/08/2024;2025-10-15 17:42:32;13;CORITIBA/PR;1;PONTE PRETA/SP;1;EMPATE
1142;12/08/2024;2025-10-15 17:42:32;14;INTERNACIONAL/RS;2;ATHLETICO/PR;2;EMPATE
1143;16/08/2024;2025-10-15 17:42:38;1;BOTAFOGO/RJ;2;PALMEIRAS/SP;1;BOTAFOGO/RJ
1143;16/08/2024;2025-10-15 17:42:38;2;GREMIO/RS;2;FLUMINENSE/RJ;1;GREMIO/RS
1143;16/08/2024;2025-10-15 17:42:38;3;COLO COLO;1;JR BARRANQUILLA;0;COLO COLO
1143;16/08/2024;2025-10-15 17:42:38;4;SAN LORENZO;1;ATLETICO/MG;1;EMPATE
1143;16/08/2024;2025-10-15 17:42:38;5;BRAGANTINO/SP;1;CORINTHIANS/SP;2;CORINTHIANS/SP
1143;16/08/2024;2025-10-15 17:42:38;6;REAL MADRID;2;ATALANTA BERGAMAS;0;REAL MADRID
1143;16/08/2024;2025-10-15 17:42:38;7;ROSARIO CENTRAL;1;FORTALEZA/CE;1;EMPATE
1143;16/08/2024;2025-10-15 17:42:38;8;INTERNACIONAL/RS;2;JUVENTUDE/RS;1;INTERNACIONAL/RS
1143;16/08/2024;2025-10-15 17:42:38;9;TALLERES;0;RIVER PLATE;1;RIVER PLATE
1143;16/08/2024;2025-10-15 17:42:38;10;NACIONAL;0;SAO PAULO/SP;0;EMPATE
1143;16/08/2024;2025-10-15 17:42:38;11;ATHLETICO/PR;2;BELGRANO;1;ATHLETICO/PR
1143;16/08/2024;2025-10-15 17:42:38;12;OPERARIO/PR;1;ITUANO/SP;2;ITUANO/SP
1143;16/08/2024;2025-10-15 17:42:38;13;FLAMENGO/RJ;2;BOLIVAR;0;FLAMENGO/RJ
1143;16/08/2024;2025-10-15 17:42:38;14;BOCA JUNIORS;1;CRUZEIRO/MG;0;BOCA JUNIORS
1144;19/08/2024;2025-10-15 17:42:43;1;BOTAFOGO/RJ;4;FLAMENGO/RJ;1;BOTAFOGO/RJ
1144;19/08/2024;2025-10-15 17:42:43;2;ATLETICO/MG;1;CUIABA/MT;1;EMPATE
1144;19/08/2024;2025-10-15 17:42:43;3;SANTOS/SP;0;AVAI/SC;1;AVAI/SC
1144;19/08/2024;2025-10-15 17:42:43;4;CEARA/CE;1;MIRASSOL/SP;2;MIRASSOL/SP
1144;19/08/2024;2025-10-15 17:42:43;5;GREMIO/RS;0;BAHIA/BA;2;BAHIA/BA
1144;19/08/2024;2025-10-15 17:42:43;6;BRAGANTINO/SP;1;FORTALEZA/CE;2;FORTALEZA/CE
1144;19/08/2024;2025-10-15 17:42:43;7;FLUMINENSE/RJ;0;CORINTHIANS/SP;0;EMPATE
1144;19/08/2024;2025-10-15 17:42:43;8;CHELSEA;0;MANCHESTER CITY;2;MANCHESTER CITY
1144;19/08/2024;2025-10-15 17:42:43;9;ATHLETICO/PR;1;JUVENTUDE/RS;2;JUVENTUDE/RS
1144;19/08/2024;2025-10-15 17:42:43;10;ATLETICO/GO;1;INTERNACIONAL/RS;0;ATLETICO/GO
1144;19/08/2024;2025-10-15 17:42:43;11;CRICIUMA/SC;2;VASCO DA GAMA/RJ;2;EMPATE
1144;19/08/2024;2025-10-15 17:42:43;12;PALMEIRAS/SP;2;SAO PAULO/SP;1;PALMEIRAS/SP
1144;19/08/2024;2025-10-15 17:42:43;13;BRUSQUE/SC;0;CORITIBA/PR;1;CORITIBA/PR
1144;19/08/2024;2025-10-15 17:42:43;14;BOTAFOGO/SP;1;PAYSANDU/PA;1;EMPATE
1145;23/08/2024;2025-10-15 17:42:49;1;PALMEIRAS/SP;2;BOTAFOGO/RJ;2;EMPATE
1145;23/08/2024;2025-10-15 17:42:49;2;FLUMINENSE/RJ;2;GREMIO/RS;1;FLUMINENSE/RJ
1145;23/08/2024;2025-10-15 17:42:49;3;AMAZONAS/AM;2;PONTE PRETA/SP;1;AMAZONAS/AM
1145;23/08/2024;2025-10-15 17:42:49;4;ATLETICO/MG;1;SAN LORENZO;0;ATLETICO/MG
1145;23/08/2024;2025-10-15 17:42:49;5;CORINTHIANS/SP;1;BRAGANTINO/SP;2;BRAGANTINO/SP
1145;23/08/2024;2025-10-15 17:42:49;6;OPERARIO/PR;2;VILA NOVA/GO;3;VILA NOVA/GO
1145;23/08/2024;2025-10-15 17:42:49;7;GUARANI/SP;1;SANTOS/SP;1;EMPATE
1145;23/08/2024;2025-10-15 17:42:49;8;FORTALEZA/CE;3;ROSARIO CENTRAL;1;FORTALEZA/CE
1145;23/08/2024;2025-10-15 17:42:49;9;CRB/AL;0;CEARA/CE;2;CEARA/CE
1145;23/08/2024;2025-10-15 17:42:49;10;RIVER PLATE;2;TALLERES;1;RIVER PLATE
1145;23/08/2024;2025-10-15 17:42:49;11;SAO PAULO/SP;2;NACIONAL;0;SAO PAULO/SP
1145;23/08/2024;2025-10-15 17:42:49;12;BELGRANO;0;ATHLETICO/PR;2;ATHLETICO/PR
1145;23/08/2024;2025-10-15 17:42:49;13;BOLIVAR;1;FLAMENGO/RJ;0;BOLIVAR
1145;23/08/2024;2025-10-15 17:42:49;14;CRUZEIRO/MG;2;BOCA JUNIORS;1;CRUZEIRO/MG
1146;26/08/2024;2025-10-15 17:42:55;1;FORTALEZA/CE;1;CORINTHIANS/SP;0;FORTALEZA/CE
1146;26/08/2024;2025-10-15 17:42:55;2;ATLETICO/GO;2;JUVENTUDE/RS;1;ATLETICO/GO
1146;26/08/2024;2025-10-15 17:42:55;3;SANTOS/SP;0;AMAZONAS/AM;0;EMPATE
1146;26/08/2024;2025-10-15 17:42:55;4;ITUANO/SP;1;GOIAS/GO;0;ITUANO/SP
1146;26/08/2024;2025-10-15 17:42:55;5;PALMEIRAS/SP;5;CUIABA/MT;0;PALMEIRAS/SP
1146;26/08/2024;2025-10-15 17:42:55;6;ATLETICO/MG;0;FLUMINENSE/RJ;2;FLUMINENSE/RJ
1146;26/08/2024;2025-10-15 17:42:55;7;BAHIA/BA;0;BOTAFOGO/RJ;0;EMPATE
1146;26/08/2024;2025-10-15 17:42:55;8;CRICIUMA/SC;0;GREMIO/RS;1;GREMIO/RS
1146;26/08/2024;2025-10-15 17:42:55;9;BOTAFOGO/SP;1;GUARANI/SP;0;BOTAFOGO/SP
1146;26/08/2024;2025-10-15 17:42:55;10;SAO PAULO/SP;2;VITORIA/BA;1;SAO PAULO/SP
1146;26/08/2024;2025-10-15 17:42:55;11;CHAPECOENSE/SC;0;CRB/AL;0;EMPATE
1146;26/08/2024;2025-10-15 17:42:55;12;VILA NOVA/GO;1;AMERICA/MG;0;VILA NOVA/GO
1146;26/08/2024;2025-10-15 17:42:55;13;INTERNACIONAL/RS;1;CRUZEIRO/MG;0;INTERNACIONAL/RS
1146;26/08/2024;2025-10-15 17:42:55;14;FLAMENGO/RJ;2;BRAGANTINO/SP;1;FLAMENGO/RJ
1147;30/08/2024;2025-10-15 17:43:01;1;SAO PAULO/SP;0;ATLETICO/MG;1;ATLETICO/MG
1147;30/08/2024;2025-10-15 17:43:01;2;BRUSQUE/SC;1;SPORT/PE;0;BRUSQUE/SC
1147;30/08/2024;2025-10-15 17:43:01;3;CORITIBA/PR;1;AVAI/SC;0;CORITIBA/PR
1147;30/08/2024;2025-10-15 17:43:01;4;ATHLETIC BILBAO;1;VALENCIA CLUB;0;ATHLETIC BILBAO
1147;30/08/2024;2025-10-15 17:43:01;5;NOTTINGHAM FOREST;1;NEW CASTLE;1;EMPATE
1147;30/08/2024;2025-10-15 17:43:01;6;ATLETICO MADRID;0;ESPANYOL;0;EMPATE
1147;30/08/2024;2025-10-15 17:43:01;7;REAL SOCIEDAD;1;DEPORTIVO ALAVES;2;DEPORTIVO ALAVES
1147;30/08/2024;2025-10-15 17:43:01;8;CRICIUMA/SC;1;BRAGANTINO/SP;0;CRICIUMA/SC
1147;30/08/2024;2025-10-15 17:43:01;9;CRUZEIRO/MG;0;INTERNACIONAL/RS;0;EMPATE
1147;30/08/2024;2025-10-15 17:43:01;10;BAHIA/BA;0;FLAMENGO/RJ;1;FLAMENGO/RJ
1147;30/08/2024;2025-10-15 17:43:01;11;GIRONA;4;OSASUNA;0;GIRONA
1147;30/08/2024;2025-10-15 17:43:01;12;LAS PALMAS;1;REAL MADRID;1;EMPATE
1147;30/08/2024;2025-10-15 17:43:01;13;JUVENTUDE/RS;2;CORINTHIANS/SP;1;JUVENTUDE/RS
1147;30/08/2024;2025-10-15 17:43:01;14;VASCO DA GAMA/RJ;2;ATHLETICO/PR;1;VASCO DA GAMA/RJ
1148;02/09/2024;2025-10-15 17:43:07;1;CORINTHIANS/SP;2;FLAMENGO/RJ;1;CORINTHIANS/SP
1148;02/09/2024;2025-10-15 17:43:07;2;CRB/AL;1;AVAI/SC;2;AVAI/SC
1148;02/09/2024;2025-10-15 17:43:07;3;CUIABA/MT;2;CRICIUMA/SC;1;CUIABA/MT
1148;02/09/2024;2025-10-15 17:43:07;4;BOTAFOGO/RJ;2;FORTALEZA/CE;0;BOTAFOGO/RJ
1148;02/09/2024;2025-10-15 17:43:07;5;CRUZEIRO/MG;3;ATLETICO/GO;1;CRUZEIRO/MG
1148;02/09/2024;2025-10-15 17:43:07;6;MANCHESTER UNITED;0;LIVERPOOL;3;LIVERPOOL
1148;02/09/2024;2025-10-15 17:43:07;7;JUVENTUS;0;ROMA;0;EMPATE
1148;02/09/2024;2025-10-15 17:43:07;8;ATHLETICO/PR;0;PALMEIRAS/SP;2;PALMEIRAS/SP
1148;02/09/2024;2025-10-15 17:43:07;9;GREMIO/RS;2;ATLETICO/MG;3;ATLETICO/MG
1148;02/09/2024;2025-10-15 17:43:07;10;AMAZONAS/AM;1;CEARA/CE;1;EMPATE
1148;02/09/2024;2025-10-15 17:43:07;11;FLUMINENSE/RJ;2;SAO PAULO/SP;0;FLUMINENSE/RJ
1148;02/09/2024;2025-10-15 17:43:07;12;JUVENTUDE/RS;1;INTERNACIONAL/RS;3;INTERNACIONAL/RS
1148;02/09/2024;2025-10-15 17:43:07;13;BRAGANTINO/SP;2;BAHIA/BA;1;BRAGANTINO/SP
1148;02/09/2024;2025-10-15 17:43:07;14;VITORIA/BA;0;VASCO DA GAMA/RJ;1;VASCO DA GAMA/RJ
1149;09/09/2024;2025-10-15 17:43:12;1;BRUSQUE/SC;0;SANTOS/SP;1;SANTOS/SP
1149;09/09/2024;2025-10-15 17:43:12;2;ITUANO/SP;3;MIRASSOL/SP;2;ITUANO/SP
1149;09/09/2024;2025-10-15 17:43:12;3;ATHLETIC CLUB/MG;0;YPIRANGA/RS;0;EMPATE
1149;09/09/2024;2025-10-15 17:43:12;4;AVAI/SC;0;SPORT/PE;2;SPORT/PE
1149;09/09/2024;2025-10-15 17:43:12;5;FERROVIARIA/SP;3;LONDRINA/PR;2;FERROVIARIA/SP
1149;09/09/2024;2025-10-15 17:43:12;6;BOCA JUNIORS;1;TALLERES;1;EMPATE
1149;09/09/2024;2025-10-15 17:43:12;7;DINAMARCA;2;SERVIA/SER;0;DINAMARCA
1149;09/09/2024;2025-10-15 17:43:12;8;PORTUGAL;2;ESCOCIA/SCT;1;PORTUGAL
1149;09/09/2024;2025-10-15 17:43:12;9;SUICA;1;ESPANHA;4;ESPANHA
1149;09/09/2024;2025-10-15 17:43:12;10;CROACIA;1;POLONIA;0;CROACIA
1149;09/09/2024;2025-10-15 17:43:12;11;CEARA/CE;2;OPERARIO/PR;1;CEARA/CE
1149;09/09/2024;2025-10-15 17:43:12;12;AMERICA/MG;3;GUARANI/SP;0;AMERICA/MG
1149;09/09/2024;2025-10-15 17:43:12;13;CORITIBA/PR;2;NOVORIZONTINO/SP;2;EMPATE
1149;09/09/2024;2025-10-15 17:43:12;14;BOTAFOGO/PB;0;VOLTA REDONDA/RJ;0;EMPATE
1150;16/09/2024;2025-10-15 17:43:18;1;FLAMENGO/RJ;1;VASCO DA GAMA/RJ;1;EMPATE
1150;16/09/2024;2025-10-15 17:43:18;2;ATLETICO/GO;0;VITORIA/BA;2;VITORIA/BA
1150;16/09/2024;2025-10-15 17:43:18;3;PAYSANDU/PA;2;GUARANI/SP;1;PAYSANDU/PA
1150;16/09/2024;2025-10-15 17:43:18;4;MIRASSOL/SP;0;AMAZONAS/AM;0;EMPATE
1150;16/09/2024;2025-10-15 17:43:18;5;ATHLETICO/PR;1;FORTALEZA/CE;1;EMPATE
1150;16/09/2024;2025-10-15 17:43:18;6;BOTAFOGO/RJ;2;CORINTHIANS/SP;1;BOTAFOGO/RJ
1150;16/09/2024;2025-10-15 17:43:18;7;PALMEIRAS/SP;5;CRICIUMA/SC;0;PALMEIRAS/SP
1150;16/09/2024;2025-10-15 17:43:18;8;BRAGANTINO/SP;2;GREMIO/RS;2;EMPATE
1150;16/09/2024;2025-10-15 17:43:18;9;JUVENTUDE/RS;2;FLUMINENSE/RJ;1;JUVENTUDE/RS
1150;16/09/2024;2025-10-15 17:43:18;10;OPERARIO/PR;2;CORITIBA/PR;1;OPERARIO/PR
1150;16/09/2024;2025-10-15 17:43:18;11;CRUZEIRO/MG;0;SAO PAULO/SP;1;SAO PAULO/SP
1150;16/09/2024;2025-10-15 17:43:18;12;BAHIA/BA;3;ATLETICO/MG;0;BAHIA/BA
1150;16/09/2024;2025-10-15 17:43:18;13;SANTOS/SP;2;AMERICA/MG;1;SANTOS/SP
1150;16/09/2024;2025-10-15 17:43:18;14;CHAPECOENSE/SC;2;CEARA/CE;1;CHAPECOENSE/SC
1151;23/09/2024;2025-10-15 17:45:28;1;FLUMINENSE/RJ;0;BOTAFOGO/RJ;1;BOTAFOGO/RJ
1151;23/09/2024;2025-10-15 17:45:28;2;VITORIA/BA;1;JUVENTUDE/RS;0;VITORIA/BA
1151;23/09/2024;2025-10-15 17:45:28;3;CORINTHIANS/SP;3;ATLETICO/GO;0;CORINTHIANS/SP
1151;23/09/2024;2025-10-15 17:45:28;4;GOIAS/GO;0;MIRASSOL/SP;1;MIRASSOL/SP
1151;23/09/2024;2025-10-15 17:45:28;5;ITUANO/SP;0;CORITIBA/PR;1;CORITIBA/PR
1151;23/09/2024;2025-10-15 17:45:28;6;FORTALEZA/CE;4;BAHIA/BA;1;FORTALEZA/CE
1151;23/09/2024;2025-10-15 17:45:28;7;ATLETICO/MG;3;BRAGANTINO/SP;0;ATLETICO/MG
1151;23/09/2024;2025-10-15 17:45:28;8;VASCO DA GAMA/RJ;0;PALMEIRAS/SP;1;PALMEIRAS/SP
1151;23/09/2024;2025-10-15 17:45:28;9;CHAPECOENSE/SC;1;AVAI/SC;0;CHAPECOENSE/SC
1151;23/09/2024;2025-10-15 17:45:28;10;GREMIO/RS;3;FLAMENGO/RJ;2;GREMIO/RS
1151;23/09/2024;2025-10-15 17:45:28;11;SAO PAULO/SP;1;INTERNACIONAL/RS;3;INTERNACIONAL/RS
1151;23/09/2024;2025-10-15 17:45:28;12;CUIABA/MT;0;CRUZEIRO/MG;0;EMPATE
1151;23/09/2024;2025-10-15 17:45:28;13;CRICIUMA/SC;0;ATHLETICO/PR;0;EMPATE
1151;23/09/2024;2025-10-15 17:45:28;14;CEARA/CE;4;VILA NOVA/GO;0;CEARA/CE
1152;30/09/2024;2025-10-15 17:45:34;1;SAO PAULO/SP;3;CORINTHIANS/SP;1;SAO PAULO/SP
1152;30/09/2024;2025-10-15 17:45:34;2;SANTOS/SP;1;OPERARIO/PR;0;SANTOS/SP
1152;30/09/2024;2025-10-15 17:45:34;3;PALMEIRAS/SP;2;ATLETICO/MG;1;PALMEIRAS/SP
1152;30/09/2024;2025-10-15 17:45:34;4;BOTAFOGO/RJ;0;GREMIO/RS;0;EMPATE
1152;30/09/2024;2025-10-15 17:45:34;5;JUVENTUDE/RS;1;BRAGANTINO/SP;1;EMPATE
1152;30/09/2024;2025-10-15 17:45:34;6;ATLETICO MADRID;1;REAL MADRID;1;EMPATE
1152;30/09/2024;2025-10-15 17:45:34;7;FORTALEZA/CE;1;CUIABA/MT;0;FORTALEZA/CE
1152;30/09/2024;2025-10-15 17:45:34;8;ATLETICO/GO;1;FLUMINENSE/RJ;0;ATLETICO/GO
1152;30/09/2024;2025-10-15 17:45:34;9;CRB/AL;2;AMERICA/MG;1;CRB/AL
1152;30/09/2024;2025-10-15 17:45:34;10;INTERNACIONAL/RS;3;VITORIA/BA;1;INTERNACIONAL/RS
1152;30/09/2024;2025-10-15 17:45:34;11;CRUZEIRO/MG;1;VASCO DA GAMA/RJ;1;EMPATE
1152;30/09/2024;2025-10-15 17:45:34;12;BAHIA/BA;1;CRICIUMA/SC;0;BAHIA/BA
1152;30/09/2024;2025-10-15 17:45:34;13;MIRASSOL/SP;0;SPORT/PE;0;EMPATE
1152;30/09/2024;2025-10-15 17:45:34;14;FLAMENGO/RJ;1;ATHLETICO/PR;0;FLAMENGO/RJ
1153;07/10/2024;2025-10-15 17:45:40;1;BAHIA/BA;0;FLAMENGO/RJ;2;FLAMENGO/RJ
1153;07/10/2024;2025-10-15 17:45:40;2;ATLETICO/MG;2;VITORIA/BA;2;EMPATE
1153;07/10/2024;2025-10-15 17:45:40;3;ATHLETICO/PR;0;BOTAFOGO/RJ;1;BOTAFOGO/RJ
1153;07/10/2024;2025-10-15 17:45:40;4;BRAGANTINO/SP;0;PALMEIRAS/SP;0;EMPATE
1153;07/10/2024;2025-10-15 17:45:40;5;ITUANO/SP;1;GUARANI/SP;0;ITUANO/SP
1153;07/10/2024;2025-10-15 17:45:40;6;PONTE PRETA/SP;1;BOTAFOGO/SP;0;PONTE PRETA/SP
1153;07/10/2024;2025-10-15 17:45:40;7;BOTAFOGO/PB;3;REMO/PA;0;BOTAFOGO/PB
1153;07/10/2024;2025-10-15 17:45:40;8;ATHLETIC CLUB/MG;2;LONDRINA/PR;1;ATHLETIC CLUB/MG
1153;07/10/2024;2025-10-15 17:45:40;9;FERROVIARIA/SP;4;YPIRANGA/RS;2;FERROVIARIA/SP
1153;07/10/2024;2025-10-15 17:45:40;10;SAO BERNARDO/SP;1;VOLTA REDONDA/RJ;2;VOLTA REDONDA/RJ
1153;07/10/2024;2025-10-15 17:45:40;11;MIRASSOL/SP;1;VILA NOVA/GO;0;MIRASSOL/SP
1153;07/10/2024;2025-10-15 17:45:40;12;CORINTHIANS/SP;2;INTERNACIONAL/RS;2;EMPATE
1153;07/10/2024;2025-10-15 17:45:40;13;CUIABA/MT;2;SAO PAULO/SP;0;CUIABA/MT
1153;07/10/2024;2025-10-15 17:45:40;14;VASCO DA GAMA/RJ;1;JUVENTUDE/RS;1;EMPATE
1154;14/10/2024;2025-10-15 17:45:46;1;SANTOS/SP;3;MIRASSOL/SP;2;SANTOS/SP
1154;14/10/2024;2025-10-15 17:45:46;2;CHIPRE;0;ROMENIA;3;ROMENIA
1154;14/10/2024;2025-10-15 17:45:46;3;POLONIA;1;PORTUGAL;3;PORTUGAL
1154;14/10/2024;2025-10-15 17:45:46;4;ESPANHA;1;DINAMARCA;0;ESPANHA
1154;14/10/2024;2025-10-15 17:45:46;5;BIELORRUSSIA;0;IRLANDA DO NORTE;0;EMPATE
1154;14/10/2024;2025-10-15 17:45:46;6;SERVIA/SER;2;SUICA;0;SERVIA/SER
1154;14/10/2024;2025-10-15 17:45:46;7;CEARA/CE;1;PONTE PRETA/SP;0;CEARA/CE
1154;14/10/2024;2025-10-15 17:45:46;8;VOLTA REDONDA/RJ;1;ATHLETIC CLUB/MG;0;VOLTA REDONDA/RJ
1154;14/10/2024;2025-10-15 17:45:46;9;BOTAFOGO/SP;0;OPERARIO/PR;0;EMPATE
1154;14/10/2024;2025-10-15 17:45:46;10;CORITIBA/PR;3;AMAZONAS/AM;1;CORITIBA/PR
1154;14/10/2024;2025-10-15 17:45:46;11;GOIAS/GO;0;VILA NOVA/GO;1;VILA NOVA/GO
1154;14/10/2024;2025-10-15 17:45:46;12;FINLANDIA;1;INGLATERRA;3;INGLATERRA
1154;14/10/2024;2025-10-15 17:45:46;13;AUSTRIA;5;NORUEGA;1;AUSTRIA
1154;14/10/2024;2025-10-15 17:45:46;14;GRECIA;2;IRLANDA;0;GRECIA
1155;21/10/2024;2025-10-15 17:45:51;1;CORINTHIANS/SP;0;FLAMENGO/RJ;0;EMPATE
1155;21/10/2024;2025-10-15 17:45:51;2;VITORIA/BA;1;BRAGANTINO/SP;0;VITORIA/BA
1155;21/10/2024;2025-10-15 17:45:51;3;VILA NOVA/GO;0;CORITIBA/PR;3;CORITIBA/PR
1155;21/10/2024;2025-10-15 17:45:51;4;INTERNACIONAL/RS;1;GREMIO/RS;0;INTERNACIONAL/RS
1155;21/10/2024;2025-10-15 17:45:51;5;ITUANO/SP;1;CEARA/CE;2;CEARA/CE
1155;21/10/2024;2025-10-15 17:45:51;6;MIRASSOL/SP;1;NOVORIZONTINO/SP;0;MIRASSOL/SP
1155;21/10/2024;2025-10-15 17:45:51;7;ATHLETIC CLUB/MG;0;VOLTA REDONDA/RJ;2;VOLTA REDONDA/RJ
1155;21/10/2024;2025-10-15 17:45:51;8;VASCO DA GAMA/RJ;1;ATLETICO/MG;1;EMPATE
1155;21/10/2024;2025-10-15 17:45:51;9;OPERARIO/PR;1;PAYSANDU/PA;1;EMPATE
1155;21/10/2024;2025-10-15 17:45:51;10;LIVERPOOL;2;CHELSEA;1;LIVERPOOL
1155;21/10/2024;2025-10-15 17:45:51;11;PONTE PRETA/SP;0;GUARANI/SP;1;GUARANI/SP
1155;21/10/2024;2025-10-15 17:45:51;12;SPORT/PE;3;BOTAFOGO/SP;1;SPORT/PE
1155;21/10/2024;2025-10-15 17:45:51;13;JUVENTUDE/RS;3;PALMEIRAS/SP;5;PALMEIRAS/SP
1155;21/10/2024;2025-10-15 17:45:51;14;ROMA;0;INTER DE MILAO;1;INTER DE MILAO
1156;28/10/2024;2025-10-15 17:45:57;1;PALMEIRAS/SP;2;FORTALEZA/CE;2;EMPATE
1156;28/10/2024;2025-10-15 17:45:57;2;VITORIA/BA;2;FLUMINENSE/RJ;1;VITORIA/BA
1156;28/10/2024;2025-10-15 17:45:57;3;GREMIO/RS;3;ATLETICO/GO;1;GREMIO/RS
1156;28/10/2024;2025-10-15 17:45:57;4;MIRASSOL/SP;3;PONTE PRETA/SP;0;MIRASSOL/SP
1156;28/10/2024;2025-10-15 17:45:57;5;CEARA/CE;2;PAYSANDU/PA;1;CEARA/CE
1156;28/10/2024;2025-10-15 17:45:57;6;ATHLETICO/PR;3;CRUZEIRO/MG;0;ATHLETICO/PR
